dataset,embedding_size,num_layers,fold,loss,f1,acc,lr,it,peak_mem,seed,ppv
bgs,1024,3,1,0.5350316540073498,0.71875,0.75,0.0653999969363212,19.0,1496034816.0,1,1
bgs,1024,3,1,0.5348781941862467,0.7362637362637362,0.7916666666666666,0.0653999969363212,25.0,1496034816.0,1,0
bgs,1024,4,1,0.4840910513133529,0.7575757575757576,0.7916666666666666,0.0653999969363212,42.0,5595938304.0,1,1
bgs,1024,4,1,0.480180068648766,0.7983193277310925,0.8333333333333334,0.0653999969363212,28.0,5595938304.0,1,0
bgs,1024,5,1,0.4062425744425453,0.8125,0.8333333333333334,0.0653999969363212,94.0,5634015744.0,1,1
bgs,1024,5,1,0.3889841652096503,0.8125,0.8333333333333334,0.0653999969363212,60.0,5634015744.0,1,0
bgs,256,1,2,0.6153811585332443,0.5165165165165165,0.6956521739130435,0.0653410032391548,29.0,8483840.0,2,1
bgs,256,1,2,0.6092590762014137,0.6617647058823529,0.7391304347826086,0.0653410032391548,23.0,8483840.0,2,0
bgs,256,2,2,0.4730637731037202,0.6617647058823529,0.7391304347826086,0.0653410032391548,142.0,12255232.0,2,1
bgs,256,2,2,0.4447410445164106,0.6919642857142858,0.7391304347826086,0.0653410032391548,166.0,12255232.0,2,0
bgs,256,3,2,0.4086124642109385,0.7012987012987013,0.782608695652174,0.0653410032391548,114.0,421715456.0,2,1
bgs,256,3,2,0.4862193547873197,0.731934731934732,0.782608695652174,0.0653410032391548,169.0,421715456.0,2,0
bgs,256,4,2,0.4324853284784619,0.8391608391608392,0.8695652173913043,0.0653410032391548,60.0,1503198720.0,2,1
bgs,256,4,2,0.4316793520164064,0.6919642857142858,0.7391304347826086,0.0653410032391548,41.0,1503198720.0,2,0
bgs,256,5,2,0.3670045386006332,0.9505376344086022,0.9565217391304348,0.0653410032391548,122.0,1532772864.0,2,1
bgs,256,5,2,0.3725379983686828,0.8516129032258064,0.8695652173913043,0.0653410032391548,120.0,1532772864.0,2,0
bgs,512,1,2,0.6378867011196304,0.4362745098039216,0.5652173913043478,0.0653410032391548,43.0,8483840.0,2,1
bgs,512,1,2,0.6480088578136692,0.4866071428571429,0.5652173913043478,0.0653410032391548,5.0,8483840.0,2,0
bgs,512,2,2,0.5513678179889503,0.3947368421052631,0.6521739130434783,0.0653410032391548,45.0,22278144.0,2,1
bgs,512,2,2,0.6380781024302778,0.4888888888888889,0.6521739130434783,0.0653410032391548,59.0,22278144.0,2,0
bgs,512,3,2,0.4903049052800241,0.731934731934732,0.782608695652174,0.0653410032391548,156.0,779857408.0,2,1
bgs,512,3,2,0.434096016638124,0.7946428571428571,0.8260869565217391,0.0653410032391548,124.0,779857408.0,2,0
bgs,512,4,2,0.3795859440671805,0.7946428571428571,0.8260869565217391,0.0653410032391548,171.0,2864717312.0,2,1
bgs,512,4,2,0.4222085786634805,0.7946428571428571,0.8260869565217391,0.0653410032391548,187.0,2864717312.0,2,0
bgs,512,5,2,0.3928600597913873,0.8083333333333333,0.8260869565217391,0.0653410032391548,150.0,2900902400.0,2,1
bgs,512,5,2,0.3775533825913579,0.8516129032258064,0.8695652173913043,0.0653410032391548,108.0,2900902400.0,2,0
bgs,768,1,2,0.614560676703706,0.4888888888888889,0.6521739130434783,0.0653410032391548,35.0,8483840.0,2,1
bgs,768,1,2,0.6312369498826188,0.5174825174825175,0.6086956521739131,0.0653410032391548,5.0,8483840.0,2,0
bgs,768,2,2,0.6199505825863388,0.6166666666666667,0.7391304347826086,0.0653410032391548,84.0,32894976.0,2,1
bgs,768,2,2,0.5218802781042079,0.7012987012987013,0.782608695652174,0.0653410032391548,92.0,32894976.0,2,0
bgs,768,3,2,0.4136008257254672,0.731934731934732,0.782608695652174,0.0653410032391548,277.0,1135181312.0,2,1
bgs,768,3,2,0.5227733851678975,0.7012987012987013,0.782608695652174,0.0653410032391548,40.0,1135181312.0,2,0
bgs,768,4,2,0.3974510049326362,0.6617647058823529,0.7391304347826086,0.0653410032391548,425.0,4231609856.0,2,1
bgs,768,4,2,0.3451463267741282,0.731934731934732,0.782608695652174,0.0653410032391548,546.0,4231609856.0,2,0
bgs,768,5,2,0.4302155513712211,0.731934731934732,0.782608695652174,0.0653410032391548,82.0,4269572608.0,2,1
bgs,768,5,2,0.390271582332134,0.731934731934732,0.782608695652174,0.0653410032391548,101.0,4269572608.0,2,0
bgs,1024,1,2,0.5957702007232728,0.6166666666666667,0.7391304347826086,0.0653410032391548,61.0,9884160.0,2,1
bgs,1024,1,2,0.643368322063256,0.3947368421052631,0.6521739130434783,0.0653410032391548,12.0,9884160.0,2,0
bgs,1024,2,2,0.6577180852729702,0.4362745098039216,0.5652173913043478,0.0653410032391548,24.0,44003328.0,2,1
bgs,1024,2,2,0.6069707645546486,0.5174825174825175,0.6086956521739131,0.0653410032391548,7.0,44003328.0,2,0
bgs,1024,3,2,0.4674530899061906,0.6617647058823529,0.7391304347826086,0.0653410032391548,100.0,1496034816.0,2,1
bgs,1024,3,2,0.4596262023975797,0.8391608391608392,0.8695652173913043,0.0653410032391548,50.0,1496034816.0,2,0
bgs,1024,4,2,0.4777295597844724,0.6919642857142858,0.7391304347826086,0.0653410032391548,40.0,5595938304.0,2,1
bgs,1024,4,2,0.4626424750095653,0.7526881720430108,0.782608695652174,0.0653410032391548,99.0,5595938304.0,2,0
bgs,1024,5,2,0.4150199145891686,0.731934731934732,0.782608695652174,0.0653410032391548,101.0,5634015744.0,2,1
bgs,1024,5,2,0.3334098124241743,0.8973214285714286,0.9130434782608696,0.0653410032391548,85.0,5634015744.0,2,0
bgs,256,1,3,0.607181610063404,0.5165165165165165,0.6956521739130435,0.0653410032391548,17.0,8483840.0,3,1
bgs,256,1,3,0.6891801338046721,0.4102564102564102,0.5217391304347826,0.0653410032391548,7.0,8483840.0,3,0
bgs,256,2,3,0.3899645322954937,0.8391608391608392,0.8695652173913043,0.0653410032391548,496.0,12255232.0,3,1
bgs,256,2,3,0.4642801749929705,0.8516129032258064,0.8695652173913043,0.0653410032391548,151.0,12255232.0,3,0
bgs,256,3,3,0.50339835852026,0.5818181818181818,0.6956521739130435,0.0653410032391548,68.0,421715456.0,3,1
bgs,256,3,3,0.5051784704568305,0.6617647058823529,0.7391304347826086,0.0653410032391548,59.0,421715456.0,3,0
bgs,256,4,3,0.4832926893179484,0.3947368421052631,0.6521739130434783,0.0653410032391548,53.0,1503198720.0,3,1
bgs,256,4,3,0.6157981417799852,0.4623376623376624,0.6086956521739131,0.0653410032391548,15.0,1503198720.0,3,0
bgs,256,5,3,0.5759334277274428,0.5490196078431373,0.6521739130434783,0.0653410032391548,7.0,1532772864.0,3,1
bgs,256,5,3,0.5865070112036042,0.6537634408602151,0.6956521739130435,0.0653410032391548,7.0,1532772864.0,3,0
bgs,512,1,3,0.7020501649288101,0.4102564102564102,0.5217391304347826,0.0653410032391548,7.0,8483840.0,3,1
bgs,512,1,3,0.6051072541628046,0.4888888888888889,0.6521739130434783,0.0653410032391548,31.0,8483840.0,3,0
bgs,512,2,3,0.625864012492169,0.5818181818181818,0.6956521739130435,0.0653410032391548,75.0,22278144.0,3,1
bgs,512,2,3,0.6250655271964337,0.5818181818181818,0.6956521739130435,0.0653410032391548,6.0,22278144.0,3,0
bgs,512,3,3,0.4167509733038833,0.6166666666666667,0.7391304347826086,0.0653410032391548,119.0,779857408.0,3,1
bgs,512,3,3,0.4898364896016616,0.7012987012987013,0.782608695652174,0.0653410032391548,283.0,779857408.0,3,0
bgs,512,4,3,0.4604660851569606,0.6166666666666667,0.7391304347826086,0.0653410032391548,38.0,2864717312.0,3,1
bgs,512,4,3,0.4975379753860805,0.5818181818181818,0.6956521739130435,0.0653410032391548,63.0,2864717312.0,3,0
bgs,512,5,3,0.4177057736409768,0.7745098039215685,0.8260869565217391,0.0653410032391548,175.0,2900902400.0,3,1
bgs,512,5,3,0.4519385423431288,0.7745098039215685,0.8260869565217391,0.0653410032391548,106.0,2900902400.0,3,0
bgs,768,1,3,0.6473642951776469,0.4623376623376624,0.6086956521739131,0.0653410032391548,12.0,8483840.0,3,1
bgs,768,1,3,0.630267263488619,0.4623376623376624,0.6086956521739131,0.0653410032391548,17.0,8483840.0,3,0
bgs,768,2,3,0.5437344169018917,0.5818181818181818,0.6956521739130435,0.0653410032391548,74.0,32894976.0,3,1
bgs,768,2,3,0.5265995623648656,0.7012987012987013,0.782608695652174,0.0653410032391548,57.0,32894976.0,3,0
bgs,768,3,3,0.5414039903172434,0.6166666666666667,0.7391304347826086,0.0653410032391548,57.0,1135181312.0,3,1
bgs,768,3,3,0.4421757614652958,0.6166666666666667,0.7391304347826086,0.0653410032391548,181.0,1135181312.0,3,0
bgs,768,4,3,0.4882249950526101,0.7012987012987013,0.782608695652174,0.0653410032391548,39.0,4231609856.0,3,1
bgs,768,4,3,0.5216591057031527,0.5165165165165165,0.6956521739130435,0.0653410032391548,25.0,4231609856.0,3,0
bgs,768,5,3,0.4358157209760406,0.731934731934732,0.782608695652174,0.0653410032391548,122.0,4269572608.0,3,1
bgs,768,5,3,0.4839541741594903,0.6617647058823529,0.7391304347826086,0.0653410032391548,82.0,4269572608.0,3,0
bgs,1024,1,3,0.6645747944904461,0.5174825174825175,0.6086956521739131,0.0653410032391548,5.0,9884160.0,3,1
bgs,1024,1,3,0.6331278781833158,0.4362745098039216,0.5652173913043478,0.0653410032391548,7.0,9884160.0,3,0
bgs,1024,2,3,0.657420101052944,0.4623376623376624,0.6086956521739131,0.0653410032391548,24.0,44003328.0,3,1
bgs,1024,2,3,0.6969387067573725,0.4171539961013645,0.4347826086956521,0.0653410032391548,0.0,44003328.0,3,0
bgs,1024,3,3,0.5088985860980879,0.7012987012987013,0.782608695652174,0.0653410032391548,88.0,1496034816.0,3,1
bgs,1024,3,3,0.5093123725227727,0.7012987012987013,0.782608695652174,0.0653410032391548,29.0,1496034816.0,3,0
bgs,1024,4,3,0.4703977957366696,0.6166666666666667,0.7391304347826086,0.0653410032391548,301.0,5595938304.0,3,1
bgs,1024,4,3,0.4318920023714424,0.6166666666666667,0.7391304347826086,0.0653410032391548,68.0,5595938304.0,3,0
bgs,1024,5,3,0.414175740336713,0.7745098039215685,0.8260869565217391,0.0653410032391548,128.0,5634015744.0,3,1
bgs,1024,5,3,0.4902682245104495,0.7745098039215685,0.8260869565217391,0.0653410032391548,30.0,5634015744.0,3,0
bgs,256,1,4,0.6741433430880742,0.4102564102564103,0.5217391304347826,0.0653410032391548,5.0,8483840.0,4,1
bgs,256,1,4,0.6724237177586975,0.6537634408602151,0.6956521739130435,0.0653410032391548,1.0,8483840.0,4,0
bgs,256,2,4,0.6136065905794517,0.6247086247086246,0.6956521739130435,0.0653410032391548,70.0,12255232.0,4,1
bgs,256,2,4,0.6124743252624613,0.6247086247086246,0.6956521739130435,0.0653410032391548,109.0,12255232.0,4,0
bgs,256,3,4,0.5248870172233493,0.6919642857142858,0.7391304347826086,0.0653410032391548,40.0,421715456.0,4,1
bgs,256,3,4,0.5760986116833804,0.5892857142857143,0.6521739130434783,0.0653410032391548,9.0,421715456.0,4,0
bgs,256,4,4,0.5926918206081657,0.5892857142857143,0.6521739130434783,0.0653410032391548,38.0,1503198720.0,4,1
bgs,256,4,4,0.6229746933203018,0.5818181818181818,0.6956521739130435,0.0653410032391548,28.0,1503198720.0,4,0
bgs,256,5,4,0.5714123864376984,0.6919642857142858,0.7391304347826086,0.0653410032391548,110.0,1532772864.0,4,1
bgs,256,5,4,0.437519739885799,0.6919642857142858,0.7391304347826086,0.0653410032391548,46.0,1532772864.0,4,0
bgs,512,1,4,0.6995715134505905,0.3428571428571428,0.5217391304347826,0.0653410032391548,4.0,8483840.0,4,1
bgs,512,1,4,0.6656670138185709,0.4362745098039215,0.5652173913043478,0.0653410032391548,10.0,8483840.0,4,0
bgs,512,2,4,0.6358854337578917,0.5818181818181818,0.6956521739130435,0.0653410032391548,29.0,22278144.0,4,1
bgs,512,2,4,0.6662004308874172,0.5174825174825175,0.6086956521739131,0.0653410032391548,3.0,22278144.0,4,0
bgs,512,3,4,0.5728914837700547,0.6919642857142858,0.7391304347826086,0.0653410032391548,30.0,779857408.0,4,1
bgs,512,3,4,0.6021038794390193,0.7125,0.7391304347826086,0.0653410032391548,84.0,779857408.0,4,0
bgs,512,4,4,0.5617779814396592,0.6537634408602151,0.6956521739130435,0.0653410032391548,19.0,2864717312.0,4,1
bgs,512,4,4,0.5356258206578527,0.7946428571428572,0.8260869565217391,0.0653410032391548,63.0,2864717312.0,4,0
bgs,512,5,4,0.524034480080321,0.6919642857142858,0.7391304347826086,0.0653410032391548,121.0,2900902400.0,4,1
bgs,512,5,4,0.4852479018966136,0.7319347319347318,0.782608695652174,0.0653410032391548,60.0,2900902400.0,4,0
bgs,768,1,4,0.6421289394579119,0.5818181818181818,0.6956521739130435,0.0653410032391548,46.0,8483840.0,4,1
bgs,768,1,4,0.6055221167195873,0.3783783783783784,0.6086956521739131,0.0653410032391548,130.0,8483840.0,4,0
bgs,768,2,4,0.6118344281870608,0.4623376623376624,0.6086956521739131,0.0653410032391548,18.0,32894976.0,4,1
bgs,768,2,4,0.5994712932586685,0.6247086247086246,0.6956521739130435,0.0653410032391548,32.0,32894976.0,4,0
bgs,768,3,4,0.5691248000980157,0.6247086247086246,0.6956521739130435,0.0653410032391548,34.0,1135181312.0,4,1
bgs,768,3,4,0.5946299626371109,0.5490196078431373,0.6521739130434783,0.0653410032391548,16.0,1135181312.0,4,0
bgs,768,4,4,0.5274092906358573,0.6617647058823529,0.7391304347826086,0.0653410032391548,125.0,4231609856.0,4,1
bgs,768,4,4,0.6080869604874622,0.7319347319347318,0.782608695652174,0.0653410032391548,306.0,4231609856.0,4,0
bgs,768,5,4,0.4565071492909942,0.7946428571428572,0.8260869565217391,0.0653410032391548,33.0,4269572608.0,4,1
bgs,768,5,4,0.4329746111405795,0.7319347319347318,0.782608695652174,0.0653410032391548,107.0,4269572608.0,4,0
bgs,1024,1,4,0.697181198533876,0.4623376623376624,0.6086956521739131,0.0653410032391548,12.0,9884160.0,4,1
bgs,1024,1,4,0.6609345711964262,0.4362745098039215,0.5652173913043478,0.0653410032391548,18.0,9884160.0,4,0
bgs,1024,2,4,0.6466236428259077,0.5490196078431373,0.6521739130434783,0.0653410032391548,9.0,44003328.0,4,1
bgs,1024,2,4,0.6574447651271786,0.5818181818181818,0.6956521739130435,0.0653410032391548,10.0,44003328.0,4,0
bgs,1024,3,4,0.5383620129654281,0.6617647058823529,0.7391304347826086,0.0653410032391548,29.0,1496034816.0,4,1
bgs,1024,3,4,0.5916603836510794,0.6617647058823529,0.7391304347826086,0.0653410032391548,112.0,1496034816.0,4,0
bgs,1024,4,4,0.3912751353796353,0.7946428571428572,0.8260869565217391,0.0653410032391548,120.0,5595938304.0,4,1
bgs,1024,4,4,0.549337290879592,0.7526881720430108,0.782608695652174,0.0653410032391548,51.0,5595938304.0,4,0
bgs,1024,5,4,0.4746025261915226,0.7319347319347318,0.782608695652174,0.0653410032391548,129.0,5634015744.0,4,1
bgs,1024,5,4,0.5117869413277709,0.7319347319347318,0.782608695652174,0.0653410032391548,78.0,5634015744.0,4,0
amplus,256,1,0,1.386665201045344,0.2152409835439404,0.5273,0.1009700000286102,1364.0,1127089152.0,0,1
amplus,256,1,0,1.5114140778742622,0.1586394295612624,0.47665,0.1009700000286102,889.0,1126821376.0,0,0
amplus,256,2,0,0.6988244605336443,0.6518012718940508,0.76795,0.1009700000286102,1997.0,1454038016.0,0,1
amplus,256,2,0,1.0764392266558045,0.4054989201222339,0.6393,0.1009700000286102,1466.0,1454038016.0,0,0
amplus,256,3,0,0.626279224140204,0.7042962466357648,0.7932,0.1009700000286102,1998.0,2709489664.0,0,1
amplus,256,3,0,0.9550556038520548,0.5223605135276459,0.68475,0.1009700000286102,1770.0,2709489664.0,0,0
amplus,256,4,0,0.5878692346437466,0.7287950576004201,0.80645,0.1009700000286102,1998.0,3700744192.0,0,1
amplus,256,4,0,0.8909925794027295,0.5676362165470701,0.7025,0.1009700000286102,1674.0,3700744192.0,0,0
amplus,256,5,0,0.5495144577756117,0.7506378651547226,0.8215,0.1009700000286102,1993.0,3791060992.0,0,1
amplus,256,5,0,0.8104441213536575,0.6076344912678154,0.73115,0.1009700000286102,1778.0,3791060992.0,0,0
amplus,512,1,0,1.3401765319846863,0.228655289494483,0.5382,0.1009700000286102,1541.0,2202979840.0,0,1
amplus,512,1,0,1.485631055536727,0.1708989030103944,0.4894,0.1009700000286102,949.0,2202979840.0,0,0
amplus,512,2,0,0.6494550373492285,0.6837852128517725,0.786,0.1009700000286102,1999.0,2771835904.0,0,1
amplus,512,2,0,1.0104158783130976,0.4353746702745206,0.667,0.1009700000286102,1649.0,2771835904.0,0,0
amplus,512,3,0,0.592666484819208,0.7179481645734993,0.8017,0.1009700000286102,1996.0,5151377408.0,0,1
amplus,512,3,0,0.9032200290499736,0.5409286412961585,0.6998,0.1009700000286102,1877.0,5151377408.0,0,0
amplus,512,4,0,0.5506563613807104,0.7491400155450207,0.8219,0.1009700000286102,1997.0,7050797056.0,0,1
amplus,512,4,0,0.8432299815358024,0.5764418682648025,0.7167,0.1009700000286102,1645.0,7050797056.0,0,0
amplus,512,5,0,0.5339684587945818,0.75862099478638,0.827,0.1009700000286102,1998.0,7177605120.0,0,1
amplus,512,5,0,0.7794558217579586,0.6241302446747032,0.74115,0.1009700000286102,1990.0,7177605120.0,0,0
amplus,1024,1,0,1.3095196798912314,0.2396920998875443,0.5527,0.1009700000286102,1881.0,4359585280.0,0,1
amplus,1024,1,0,1.4564497037507904,0.171154040869936,0.4988,0.1009700000286102,873.0,4359585280.0,0,0
amplus,1024,2,0,0.6226356165664011,0.696114047650009,0.7938,0.1009700000286102,1998.0,5404515328.0,0,1
amplus,1024,2,0,0.940041016785281,0.473124288063949,0.68945,0.1009700000286102,1955.0,5404515328.0,0,0
amplus,1024,3,0,0.5525938419574282,0.7424470987710676,0.8213,0.1009700000286102,1999.0,10036993024.0,0,1
amplus,1024,3,0,0.846721883483106,0.5595110260472194,0.7184,0.1009700000286102,1995.0,10036993024.0,0,0
amplus,1024,4,0,0.5233861610813006,0.7534458346678203,0.8282,0.1009700000286102,1999.0,13763465216.0,0,1
amplus,1024,4,0,0.7881356815730686,0.6127490955674861,0.7389,0.1009700000286102,1999.0,13763465216.0,0,0
amplus,1024,5,0,0.5130327812777385,0.765128303412564,0.83265,0.1009700000286102,1999.0,13951382528.0,0,1
amplus,1024,5,0,0.7354446298105708,0.6403543342999757,0.7552,0.1009700000286102,1997.0,13951382528.0,0,0
amplus,256,1,1,1.3804663780803306,0.2195064037285453,0.5267,0.1009700000286102,1652.0,1126821376.0,1,1
amplus,256,1,1,1.5139706120233567,0.155105800678589,0.4706,0.1009700000286102,721.0,1126821376.0,1,0
amplus,256,2,1,0.683678482525691,0.6597053559812363,0.7721,0.1009700000286102,1985.0,1454038016.0,1,1
amplus,256,2,1,1.0799218082104138,0.4105931174543394,0.64235,0.1009700000286102,1313.0,1454038016.0,1,0
amplus,256,3,1,0.6359680596290096,0.7006309959351513,0.7903,0.1009700000286102,1999.0,2709489664.0,1,1
amplus,256,3,1,0.9669093910158868,0.5091200639668467,0.67405,0.1009700000286102,1373.0,2709489664.0,1,0
amplus,256,4,1,0.5878541280416293,0.7248233288814477,0.8057,0.1009700000286102,1998.0,3700744192.0,1,1
amplus,256,4,1,0.8668663176640908,0.5693233571929404,0.7064,0.1009700000286102,1509.0,3700744192.0,1,0
amplus,256,5,1,0.5654814153506614,0.7432560056373196,0.8151,0.1009700000286102,1994.0,3791060992.0,1,1
amplus,256,5,1,0.8018188557376307,0.6138111102184228,0.73115,0.1009700000286102,1757.0,3791060992.0,1,0
amplus,512,1,1,1.345597464899273,0.2287247833752473,0.53925,0.1009700000286102,1795.0,2202979840.0,1,1
amplus,512,1,1,1.485577202762805,0.1663645646137723,0.4904,0.1009700000286102,838.0,2202979840.0,1,0
amplus,512,2,1,0.6530743179928784,0.6826381059075461,0.78455,0.1009700000286102,1999.0,2771835904.0,1,1
amplus,512,2,1,0.9963205311983548,0.4467483282828577,0.67005,0.1009700000286102,1682.0,2771835904.0,1,0
amplus,512,3,1,0.5767364868781559,0.7239570962799748,0.8082,0.1009700000286102,1999.0,5151377408.0,1,1
amplus,512,3,1,0.8946488280771977,0.5428571873231562,0.70045,0.1009700000286102,1882.0,5151377408.0,1,0
amplus,512,4,1,0.5425855907421899,0.7497685192010197,0.8245,0.1009700000286102,1999.0,7050797056.0,1,1
amplus,512,4,1,0.8236996096775178,0.589823090068776,0.7227,0.1009700000286102,1762.0,7050797056.0,1,0
amplus,512,5,1,0.5319102317693212,0.7531659324071189,0.82495,0.1009700000286102,1999.0,7177605120.0,1,1
amplus,512,5,1,0.770415393112272,0.6274340814697672,0.74255,0.1009700000286102,1979.0,7177605120.0,1,0
amplus,1024,1,1,1.3123454808936077,0.2427565837473879,0.553,0.1009700000286102,1997.0,4359585280.0,1,1
amplus,1024,1,1,1.454737053631169,0.1813951389104944,0.50515,0.1009700000286102,1019.0,4359585280.0,1,0
amplus,1024,2,1,0.6114221600681621,0.6992855877962989,0.7973,0.1009700000286102,1999.0,5404515328.0,1,1
amplus,1024,2,1,0.928334097482297,0.4734036181459222,0.69355,0.1009700000286102,1871.0,5404515328.0,1,0
amplus,1024,3,1,0.5610087648697138,0.7283598778448743,0.81385,0.1009700000286102,1999.0,10036993024.0,1,1
amplus,1024,3,1,0.8381123546428771,0.5680933652428389,0.7209,0.1009700000286102,1998.0,10036993024.0,1,0
amplus,1024,4,1,0.5346704415497027,0.75303786709993,0.8246,0.1009700000286102,1999.0,13763465216.0,1,1
amplus,1024,4,1,0.7741554521755628,0.6191454687798238,0.7429,0.1009700000286102,1999.0,13763465216.0,1,0
amplus,1024,5,1,0.5124541490224304,0.7657215968975365,0.8338,0.1009700000286102,1998.0,13951382528.0,1,1
